player_id,player_name,position,season,game_date,team,home_game,opponent,result,minutes,rank,game_num_career,game_num_team,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,reb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,team_abbrev,opponent_abbrev,rest_days,back_to_back,team_pace,opp_def_rating,opp_pace,opp_reb_allowed,opp_ast_allowed,opp_rest_days,opp_back_to_back,fantasy_score,usage_proxy,won,usage_rate,rolling_last3_pts,rolling_last5_pts,rolling_last10_pts,rolling_last3_reb,rolling_last5_reb,rolling_last10_reb,rolling_last3_ast,rolling_last5_ast,rolling_last10_ast,rolling_last3_stl,rolling_last5_stl,rolling_last10_stl,rolling_last3_blk,rolling_last5_blk,rolling_last10_blk,rolling_last3_minutes,rolling_last5_minutes,rolling_last10_minutes,rolling_last3_usage_rate,rolling_last5_usage_rate,rolling_last10_usage_rate,rolling_last3_fg_pct,rolling_last5_fg_pct,rolling_last10_fg_pct,rolling_last3_fg3,rolling_last5_fg3,rolling_last10_fg3,rolling_last3_fg3a,rolling_last5_fg3a,rolling_last10_fg3a,rolling_last3_fg3_pct,rolling_last5_fg3_pct,rolling_last10_fg3_pct,rolling_last3_ft_pct,rolling_last5_ft_pct,rolling_last10_ft_pct,rolling_last3_tov,rolling_last5_tov,rolling_last10_tov,rolling_last3_fantasy_score,rolling_last5_fantasy_score,rolling_last10_fantasy_score,season_avg_pts,season_avg_reb,season_avg_ast,season_avg_stl,season_avg_blk,season_avg_minutes,season_avg_usage_rate,ewm_pts,ewm_reb,ewm_ast,ewm_minutes,ewm_usage_rate,venue_last10_pts,venue_last10_reb,venue_last10_ast,venue_last10_minutes,trend_pts,trend_reb,trend_ast,trend_fantasy_score,trend_usage_rate,games_played_season,ts_pct,rolling_last3_ts_pct,rolling_last5_ts_pct,pts_per_min,rolling_last5_pts_per_min,rolling_last5_minutes_std,rest_days_capped,opp_def_rank,position_enc,vs_opp_rolling3_pts,vs_opp_rolling3_reb,vs_opp_rolling3_ast,teammates_out_count,star_teammate_out,team_minutes_vacated,implied_team_total,game_total,team_spread,is_favorite,pace_sum,usage_x_minutes,days_into_season,games_in_last_7_days,home_court_factor,opp_pts_allowed_pos,opp_pos_defense_rank,gs_binary,start_rate_last10,is_likely_starter,season_phase,is_late_season
201568,Danilo Gallinari,SF,2022,2022-03-07,ATL,0,DET,L,21,,,53,0,5,9,0.556,3,6,0.5,2,3,0.667,0.722,1,2,0.5,0,4,4,0,0,0,1,2,14,8.7,-5,ATL,DET,2,0,100.284,114.75591581153084,100.604,45.0,25.9,2,0,17.8,0.5180952380952382,0,0.2479814469763016,11.0,12.4,12.8,5.333333333333333,6.0,5.1,0.6666666666666666,1.0,1.1,0.3333333333333333,0.4,0.6,0.3333333333333333,0.4,0.3,30.666666666666668,31.4,28.4,0.16433895091961373,0.18599341101279926,0.19876521743953005,0.39233333333333337,0.3688,0.4358000000000001,1.3333333333333333,1.4,1.5,4.666666666666667,4.8,4.1,0.2833333333333333,0.3034,0.3828888888888889,0.9166666666666666,0.8542500000000001,0.875,0.0,0.2,0.4,20.4,23.3,22.869999999999997,10.75,4.538461538461538,1.3269230769230769,0.46153846153846156,0.21153846153846154,24.192307692307693,0.19749640373156221,11.856901764670903,5.056439161922155,1.0029394866456738,29.046690258796737,0.18740330760145327,12.4,4.9,1.0,26.3,0.859375,1.0457516339869282,0.606060606060606,0.8919982509838217,0.8267993416383842,52,0.7085020242914979,0.5230694660733821,0.47314400522542455,0.6666666666666666,0.38455026455026453,3.5071355833500326,2,14.0,3,,,,1,1,29.60810810810811,,,,,200.888,6.201387077171053,139,3,0.623,12.31,24.0,0,0.8,1,2,0
202340,Avery Bradley,SF,2022,2022-03-07,LAL,0,SAS,L,17,,,51,0,2,3,0.667,2,2,1.0,0,1,0.0,1.0,0,0,,0,0,0,1,0,0,0,3,6,4.2,-6,LAL,SAS,1,0,102.22,112.94513598265624,106.78400000000002,47.4,25.8,1,0,7.5,0.1764705882352941,0,0.08286625156812871,4.666666666666667,2.8,4.2,3.3333333333333335,2.4,2.1,1.3333333333333333,0.8,0.6,0.6666666666666666,0.4,0.8,0.3333333333333333,0.2,0.1,26.0,21.4,22.6,0.09498192796583228,0.08929987541864046,0.12632212064163534,0.2776666666666667,0.1666,0.25830000000000003,1.3333333333333333,0.8,1.0,3.3333333333333335,2.8,3.2,0.35566666666666674,0.21340000000000003,0.24420000000000003,,,,1.0,0.8,1.1,12.666666666666664,7.879999999999998,9.22,6.63265306122449,2.4081632653061225,0.8571428571428571,0.9387755102040817,0.1836734693877551,24.142857142857142,0.13164862536358904,4.345638779736593,2.4662474225311177,0.8276294352585475,22.546891424491214,0.11119587091912624,6.7,1.8,1.0,24.5,1.1111111111111112,1.5873015873015872,2.2222222222222223,1.3738250180766447,0.7519025763926779,49,1.0,0.38888888888888884,0.2333333333333333,0.35294117647058826,0.09487179487179488,9.528903399657276,1,9.0,3,0.0,2.0,1.0,2,1,72.43214285714285,,,,,209.00400000000002,2.817280582780805,139,1,0.536,12.14,16.0,0,0.4,0,2,0
1630563,Joshua Primo,SF,2022,2022-03-07,SAS,1,LAL,W,23,,,35,0,2,6,0.333,1,4,0.25,1,2,0.5,0.417,1,2,0.5,1,5,6,2,0,1,1,3,6,4.3,3,SAS,LAL,1,0,106.78400000000002,113.2325355126186,102.22,46.0,25.4,1,0,18.2,0.3426086956521739,1,0.15400450808458518,5.333333333333333,4.8,6.0,4.333333333333333,3.6,2.4,1.3333333333333333,1.6,1.7,0.3333333333333333,0.2,0.3,0.3333333333333333,0.2,0.2,18.333333333333332,16.6,19.0,0.10169362079024902,0.14822366138820892,0.1468240385231118,0.4126666666666667,0.3141999999999999,0.4312,1.0,0.8,0.9,2.0,2.2,2.7,0.7,0.475,0.4254444444444444,0.5,0.6,0.5499999999999999,0.0,0.4,0.5,14.533333333333331,12.319999999999999,12.429999999999998,5.6,2.1333333333333333,1.5,0.4,0.5333333333333333,17.9,0.16035802608619493,5.89726585950838,3.221427079150799,1.537754525253155,18.946941509272058,0.14026814135656143,4.4,2.3,1.8,17.1,0.8888888888888888,1.8055555555555556,0.7843137254901961,1.1692142665593994,0.6926224194156141,30,0.436046511627907,0.4958271968581247,0.4491185054513479,0.2608695652173913,0.24416666666666664,6.066300355241237,1,10.0,3,,,,2,0,50.29617706237424,,,,,209.00400000000002,2.661943233030836,139,3,0.398,12.26,21.0,0,0.2,0,2,0
202355,Hassan Whiteside,SF,2022,2022-03-07,UTA,0,DAL,L,14,,,52,0,4,6,0.667,0,0,,4,6,0.667,0.667,0,0,,3,2,5,0,1,2,1,2,8,8.7,-4,UTA,DAL,0,1,99.292,110.486398217189,95.276,42.1,22.9,1,0,22.0,0.5,0,0.24171131611811625,5.666666666666667,5.4,7.2,6.333333333333333,7.0,10.0,0.0,0.2,0.5,0.6666666666666666,0.6,0.6,1.0,1.0,1.8,15.0,15.6,19.2,0.15571304714500556,0.13079937366676722,0.14447125933987942,0.508,0.631,0.5916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,0.6666666666666666,0.625,1.0,0.8,0.7,17.26666666666667,18.1,26.45,8.48,7.86,0.38,0.34,1.5,18.54,0.19305005658592525,6.794879712188929,8.225633628867227,0.24774321919700704,17.979653349601065,0.14692057010109968,8.9,8.6,0.3,23.2,0.7870370370370371,0.6333333333333333,0.3,0.6528040327662257,1.0778133163405117,50,0.6666666666666666,0.497179921037789,0.6663751795134297,0.5714285714285714,0.32861528822055136,2.0736441353327764,0,5.0,3,5.5,7.5,0.5,0,0,0.0,,,,,194.56799999999998,3.011580882740434,139,3,0.677,11.85,7.0,0,0.2,0,2,0
1627863,Danuel House Jr.,SF,2022,2022-03-07,UTA,0,DAL,L,19,,,32,0,1,3,0.333,0,1,0.0,1,2,0.5,0.333,0,0,,1,2,3,1,1,1,1,0,2,3.0,-2,UTA,DAL,0,1,99.292,110.486398217189,95.276,42.1,22.9,1,0,12.1,0.2105263157894736,0,0.10177318573394369,6.333333333333333,6.6,7.9,2.3333333333333335,2.4,2.6,2.0,1.4,1.3,0.3333333333333333,0.4,0.6,0.0,0.2,0.4,16.0,17.0,18.7,0.11797184360721676,0.11274101171676074,0.1511034564987197,0.5793333333333334,0.5976,0.5151,1.6666666666666667,1.6,1.6,2.3333333333333335,2.4,2.9,0.8666666666666666,0.7534,0.5684,,0.75,0.7686666666666667,0.0,0.0,0.4,13.133333333333333,13.379999999999999,15.570000000000002,6.068965517241379,2.6551724137931036,1.3103448275862069,0.41379310344827586,0.3448275862068966,16.655172413793103,0.17139661111787072,6.609515694903864,2.428750044598873,1.334579021093006,16.937147471093507,0.13081675420084968,7.8,3.0,1.7,19.8,0.8016877637130801,0.8974358974358975,1.5384615384615383,0.8435024619995717,0.7807355724401733,29,0.3333333333333333,0.7896825396825397,0.8333839918946302,0.10526315789473684,0.3838197097020627,3.082207001484485,0,5.0,3,7.0,2.0,0.5,0,0,0.0,,,,,194.56799999999998,2.913742389003802,139,3,0.677,11.85,7.0,0,0.1,0,2,0
203473,Dewayne Dedmon,SF,2022,2022-03-07,MIA,1,HOU,W,14,,,56,0,3,3,1.0,0,0,,3,3,1.0,1.0,0,0,,1,5,6,1,0,2,2,4,6,5.8,1,MIA,HOU,1,0,100.36,117.81753421968016,104.612,48.0,26.8,0,1,18.7,0.3571428571428571,1,0.17081364231623297,3.3333333333333335,4.8,6.9,3.6666666666666665,4.2,4.9,1.3333333333333333,1.2,0.9,0.0,0.0,0.2,1.0,1.0,1.0,13.666666666666666,14.0,14.6,0.14274615701304666,0.16467424652618406,0.21406252328292066,0.25,0.41,0.465,0.0,0.0,0.4,0.3333333333333333,0.2,0.8,0.0,0.0,0.43339999999999995,1.0,1.0,0.854125,0.6666666666666666,0.8,1.0,12.066666666666668,13.84,16.729999999999997,6.472727272727273,5.963636363636364,0.7818181818181819,0.38181818181818183,0.5818181818181818,16.145454545454545,0.18726137304371307,5.3408936810203,4.478562003596044,0.9694059413254612,14.294073671492507,0.17931129074645744,6.5,6.1,0.7,13.9,0.4830917874396135,0.7482993197278911,1.4814814814814814,0.7212592149830646,0.6668432886983348,55,1.0,0.5132156174599695,0.5779973976868659,0.42857142857142855,0.3392207792207792,1.7320508075688676,1,16.0,3,,,,2,0,49.45999510643504,,,,,204.97199999999998,2.621659222611983,139,4,0.759,12.65,30.0,0,0.0,0,2,0
202357,Nemanja Bjelica,SF,2022,2022-03-07,GSW,0,DEN,L,18,,,57,0,1,6,0.167,0,2,0.0,1,4,0.25,0.167,0,0,,0,5,5,5,0,0,3,2,2,-0.6,3,GSW,DEN,1,0,100.984,104.56844666755887,105.776,43.2,24.6,0,1,12.5,0.5,0,0.23766141170878555,3.6666666666666665,4.0,4.4,2.3333333333333335,2.2,3.2,2.0,2.0,3.0,0.3333333333333333,0.2,0.3,0.6666666666666666,0.4,0.3,10.666666666666666,11.8,14.3,0.13076232616343708,0.13118357699085031,0.14236641866991415,0.7000000000000001,0.6835,0.61675,0.3333333333333333,0.4,0.2,0.6666666666666666,0.8,0.8,0.5,0.5,0.2,,,0.6875,0.6666666666666666,0.6,0.9,11.799999999999999,10.84,13.64,6.109090909090909,3.909090909090909,1.9272727272727272,0.5818181818181818,0.34545454545454546,15.254545454545454,0.20285274556180646,3.8045876194567456,2.89121627386853,2.2610908008334025,12.837821772476294,0.13123618401534673,4.7,2.9,2.0,14.0,0.8333333333333333,0.7291666666666666,0.6666666666666666,0.8651026392961876,0.918491364642796,55,0.16666666666666666,0.7499999999999998,0.75,0.1111111111111111,0.33674242424242423,4.0865633483405,1,1.0,3,4.5,5.5,1.0,5,1,147.55747377147205,,,,,206.76,2.3936623976293165,139,1,0.793,12.12,15.0,0,0.0,0,2,0
1630846,Olivier Sarr,SF,2022,2022-03-08,OKC,1,MIL,L,11,,,9,0,1,3,0.333,1,1,1.0,0,2,0.0,0.5,0,0,,0,0,0,0,0,2,1,1,3,1.3,-5,OKC,MIL,1,0,105.584,115.04986058727222,104.004,42.4,27.8,1,0,8.0,0.3636363636363636,0,0.16531430382013804,7.333333333333333,7.6,7.0,5.333333333333333,4.8,4.833333333333333,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.4,0.3333333333333333,0.6666666666666666,0.4,0.6666666666666666,16.666666666666668,19.4,18.166666666666668,0.2116127143625395,0.17660363245310123,0.17299710271589683,0.6813333333333333,0.6337999999999999,0.5836666666666667,0.3333333333333333,0.4,0.3333333333333333,1.3333333333333333,1.2,1.1666666666666667,0.25,0.375,0.25,0.75,0.6666666666666666,0.75,2.0,1.2,1.0,16.733333333333334,15.76,15.799999999999999,7.0,4.833333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,18.166666666666668,0.17299710271589683,7.59060702014192,5.28868947680771,0.5648814012420486,18.328270891926685,0.18986222187012777,9.333333333333334,5.666666666666667,0.0,20.666666666666668,1.0476190476190477,1.103448275862069,1.0,1.059071729957806,1.2232153662715315,6,0.5,0.6749119058329586,0.6400822786349102,0.2727272727272727,0.3886172161172161,4.669047011971501,1,11.0,3,,,,1,0,22.20408163265306,,,,,209.58800000000002,3.3561437926883984,140,3,0.279,12.07,14.0,0,0.0,0,1,0
203503,Tony Snell,SF,2022,2022-03-08,NOP,0,MEM,L,22,,,47,0,1,6,0.167,1,4,0.25,0,2,0.0,0.25,0,0,,0,1,1,0,0,2,0,2,3,0.1,-32,NOP,MEM,1,0,101.248,108.41509415218532,104.424,42.8,25.2,1,0,10.2,0.2727272727272727,0,0.12929548327778417,7.0,7.8,8.5,2.3333333333333335,4.0,3.5,0.6666666666666666,0.6,0.7,0.3333333333333333,0.4,0.5,0.0,0.0,0.3,21.333333333333332,22.2,22.3,0.13111319055513332,0.12477369967895957,0.15870545938929145,0.5953333333333334,0.5772,0.5452999999999999,1.6666666666666667,2.2,2.3,4.333333333333333,4.6,5.0,0.5,0.54,0.49079999999999996,,,,0.0,0.0,0.5,11.799999999999999,14.7,15.65,3.5217391304347827,2.130434782608696,0.5434782608695652,0.2608695652173913,0.15217391304347827,15.521739130434783,0.10208247122318594,7.316122862405396,3.1155534492191603,0.5966703679595032,21.228991320381144,0.13232038177413089,3.7,3.4,0.3,18.3,0.8235294117647058,0.6666666666666667,0.9523809523809524,0.7539936102236421,0.8261416529693754,46,0.25,0.6577380952380952,0.7246428571428571,0.13636363636363635,0.35893571874349905,2.1679483388678777,1,4.0,3,5.0,0.0,0.0,1,1,33.945454545454545,,,,,205.67200000000003,2.2662308611547277,140,3,0.478,11.83,5.0,0,0.2,0,2,0
1626195,Willy Hernangomez,SF,2022,2022-03-08,NOP,0,MEM,L,28,,,36,1,7,10,0.7,0,0,,7,10,0.7,0.7,3,4,0.75,4,5,9,0,1,0,1,2,17,15.9,16,NOP,MEM,1,0,101.248,108.41509415218532,104.424,42.8,25.2,1,0,29.799999999999997,0.4557142857142857,0,0.21604659562940218,8.0,7.6,9.2,6.666666666666667,5.6,6.9,0.6666666666666666,0.6,1.3,0.6666666666666666,0.6,0.5,1.3333333333333333,1.0,0.8,17.666666666666668,15.6,18.5,0.2281613488150419,0.24961095899232308,0.2706241204391437,0.463,0.5178,0.4577,0.0,0.0,0.0,0.3333333333333333,0.2,0.3,0.0,0.0,0.0,0.639,0.72925,0.7741111111111112,0.6666666666666666,0.8,1.0,22.33333333333333,19.22,22.330000000000002,9.34375,7.21875,1.28125,0.40625,0.4375,17.34375,0.24302301282492456,8.709935510099587,6.564918290852512,0.9972354112345198,17.678453679880292,0.25072382180776626,10.3,7.7,1.0,19.5,0.8695652173913044,0.966183574879227,0.5128205128205128,1.0001492760113446,0.8430931745655297,32,0.7227891156462585,0.5041731506296648,0.5425038903777989,0.6071428571428571,0.45725108225108224,8.14248119432891,1,4.0,3,12.0,5.0,1.0,1,1,33.945454545454545,,,,,205.67200000000003,3.791159000068823,140,2,0.478,11.83,5.0,1,0.3,0,2,0
1630322,Lindy Waters III,SG,2022,2022-03-08,OKC,1,MIL,L,25,,,10,0,6,11,0.545,4,9,0.444,2,2,1.0,0.727,0,0,,0,3,3,0,1,0,0,0,16,12.6,-12,OKC,MIL,1,0,105.584,115.04986058727222,104.004,42.4,27.8,1,0,22.6,0.44,0,0.200030307622367,5.666666666666667,5.6,5.5,2.0,2.8,2.3333333333333335,0.3333333333333333,0.2,0.16666666666666666,0.0,0.2,0.16666666666666666,1.0,0.6,0.5,19.666666666666668,20.2,18.166666666666668,0.12624347985400644,0.12251524018252902,0.13173327366563528,0.5406666666666667,0.466,0.4995,1.6666666666666667,1.6,1.5,5.0,5.0,4.5,0.5083333333333333,0.4288,0.4406666666666667,,,,0.6666666666666666,0.4,0.3333333333333333,10.899999999999999,11.26,10.216666666666667,5.5,2.3333333333333335,0.16666666666666666,0.16666666666666666,0.5,18.166666666666668,0.13173327366563528,5.500760702003242,2.33677158627298,0.21832000138221752,18.55138739009428,0.12432515393417355,4.75,2.0,0.25,16.5,1.0303030303030303,0.8571428571428571,2.0,1.066884176182708,0.9583264451048031,6,0.7272727272727273,0.6259259259259259,0.5755555555555556,0.64,0.29250262408157146,5.449770637375485,1,11.0,2,,,,1,0,22.20408163265306,,,,,209.58800000000002,2.6610121280458325,140,3,0.281,13.17,14.0,0,0.0,0,1,0
1627761,DeAndre' Bembry,SF,2022,2022-03-08,MIL,0,OKC,W,20,,,54,0,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,2,1,3,3,0,0,1,2,0,-0.1,11,MIL,OKC,1,0,104.004,112.0075391808163,105.584,50.1,27.6,1,0,7.1,0.2,1,0.09230414214837891,2.0,2.4,3.9,2.3333333333333335,2.0,2.7,0.6666666666666666,0.8,1.1,0.3333333333333333,0.2,0.6,0.0,0.0,0.4,13.333333333333334,14.2,17.5,0.04528413660674257,0.08944841721096157,0.08973205519393478,0.3749999999999999,0.3333333333333333,0.5071249999999999,0.0,0.0,0.2,0.0,0.6,0.5,,0.0,0.6666666666666666,,,0.75,0.0,0.2,0.2,6.800000000000003,6.4,11.59,5.68,3.18,1.26,0.96,0.5,19.94,0.11799960424796753,3.19367196816546,2.375089347403488,0.8802382952946773,15.80430507671808,0.07722164677529399,5.3,3.5,1.1,18.7,0.5128205128205129,0.8641975308641975,0.606060606060606,0.5867126833477139,0.504659527845111,50,0.0,0.375,0.3333333333333333,0.0,0.12000000000000002,5.357238094391548,1,7.0,3,3.0,3.0,2.0,3,0,76.89217135066191,,,,,209.58800000000002,1.6755943803211388,140,2,0.682,12.14,16.0,0,0.2,0,2,0
1629647,Darius Bazley,SF,2022,2022-03-08,OKC,1,MIL,L,22,,,60,0,4,9,0.444,1,4,0.25,3,5,0.6,0.5,0,0,,1,4,5,1,0,1,3,4,9,3.0,-25,OKC,MIL,1,0,105.584,115.04986058727222,104.004,42.4,27.8,1,0,16.5,0.5454545454545454,0,0.24797145573020707,8.333333333333334,9.4,10.5,5.666666666666667,6.0,7.0,2.0,1.6,2.2,1.6666666666666667,1.8,1.3,1.6666666666666667,1.4,1.2,29.0,30.0,31.7,0.12981664907367688,0.1529410132522635,0.17006224413596926,0.4529999999999999,0.4468,0.3955,1.0,1.0,1.0,4.0,4.0,3.9,0.21433333333333335,0.2286,0.21760000000000002,1.0,0.6666666666666666,0.7856666666666666,1.0,1.0,1.0,27.13333333333333,27.6,28.7,9.677966101694915,6.508474576271187,1.3559322033898304,0.8813559322033898,1.1355932203389831,27.576271186440678,0.19458812304519746,9.496140812711761,6.036917580560526,1.880494624340235,30.424293365402523,0.1589150332829499,9.2,4.8,1.7,28.0,0.7936507936507937,0.8095238095238095,0.9090909090909091,0.9454123112659697,0.7633478538004299,59,0.5,0.5315848843767627,0.5181683890190919,0.4090909090909091,0.2935859610301801,7.176350047203665,1,11.0,3,4.0,7.0,0.0,1,0,22.20408163265306,,,,,209.58800000000002,5.8376436913559235,140,3,0.286,12.07,14.0,0,0.9,1,3,1
1630613,Duane Washington Jr.,SF,2022,2022-03-08,IND,1,CLE,L,18,,,35,0,6,8,0.75,2,4,0.5,4,4,1.0,0.875,1,3,0.333,0,0,0,1,0,0,1,0,15,10.7,7,IND,CLE,1,0,105.18000000000002,112.54533090286124,97.004,40.1,24.2,1,0,15.5,0.5733333333333334,0,0.26164670089370595,10.0,8.6,6.9,1.0,1.2,1.3,1.3333333333333333,1.2,1.5,1.0,0.8,1.0,0.3333333333333333,0.2,0.1,20.333333333333332,19.8,18.3,0.25228381181674076,0.2473434683684565,0.23926563903829381,0.37033333333333335,0.3356,0.3075,2.3333333333333335,1.8,1.4,5.0,4.2,3.8,0.4166666666666667,0.32999999999999996,0.32330000000000003,1.0,0.8333333333333334,0.7666000000000001,1.3333333333333333,1.2,1.3,15.866666666666662,13.639999999999997,12.709999999999997,9.89655172413793,1.896551724137931,2.1379310344827585,0.6206896551724138,0.06896551724137931,22.413793103448278,0.23794328880515073,8.907699171409476,1.292060893021896,1.4836807133663898,19.946648979746683,0.23732384155059852,7.1,2.1,2.5,18.3,1.4492753623188406,0.7692307692307692,0.8888888888888888,1.2483608707054812,1.054408868865468,29,0.8047210300429184,0.5416611921341917,0.45943298979031894,0.8333333333333334,0.40490950226244343,5.58569601750758,1,8.0,3,14.0,1.3333333333333333,1.3333333333333333,3,0,68.03021978021978,,,,,202.18400000000003,4.711277118341984,140,3,0.42,11.83,5.0,0,0.1,0,2,0
201580,JaVale McGee,SF,2022,2022-03-08,PHX,0,ORL,W,12,,,59,0,2,3,0.667,0,1,0.0,2,2,1.0,0.667,1,2,0.5,0,2,2,0,0,2,1,5,5,2.3,-9,PHX,ORL,1,0,102.56000000000002,109.40736833273836,104.948,49.4,24.5,2,0,12.4,0.4066666666666667,1,0.19032761310452415,4.333333333333333,3.8,6.5,4.333333333333333,4.4,5.1,0.3333333333333333,0.6,0.4,0.0,0.0,0.4,1.6666666666666667,1.6,1.3,10.0,11.0,13.0,0.19627457995069597,0.1836503483427545,0.2329817970991396,0.47766666666666663,0.4532,0.5379,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,0.75,0.75,0.8333333333333334,0.0,0.2,0.8,15.033333333333339,14.579999999999998,17.52,9.39655172413793,6.741379310344827,0.6206896551724138,0.3103448275862069,1.0517241379310345,15.672413793103448,0.25635235215919694,5.8001386335479586,4.858491518666001,0.42889294593140914,12.161280604732786,0.21888044170176335,10.5,6.3,0.6,17.1,0.6666666666666666,0.8496732026143791,0.8333333333333333,0.85806697108067,0.842445986744519,58,0.6443298969072165,0.53274231678487,0.4863120567375887,0.4166666666666667,0.3554112554112554,3.082207001484487,1,5.0,3,8.0,7.0,1.0,3,1,93.54562594268477,,,,,207.508,2.819875873751166,140,3,0.791,12.18,19.0,0,0.0,0,3,1
201586,Serge Ibaka,SF,2022,2022-03-08,MIL,0,OKC,W,18,,,44,0,6,9,0.667,2,3,0.667,4,6,0.667,0.778,0,0,,3,4,7,0,0,2,2,1,14,12.4,1,MIL,OKC,1,0,104.004,112.0075391808163,105.584,50.1,27.6,1,0,26.4,0.6111111111111112,1,0.2820404343422689,6.0,5.6,7.5,6.0,5.8,6.2,0.6666666666666666,0.4,0.8,0.0,0.0,0.1,0.6666666666666666,0.6,0.7,17.666666666666668,16.8,21.5,0.1676115932302761,0.16497807893593722,0.15694174639093744,0.4223333333333333,0.5284,0.5591999999999999,0.3333333333333333,0.4,0.5,1.3333333333333333,1.6,1.8,0.16666666666666666,0.1875,0.3277777777777777,0.333,0.6665,0.6667500000000001,0.6666666666666666,0.6,0.6,15.533333333333331,14.36,17.94,6.666666666666667,4.690476190476191,0.9761904761904762,0.19047619047619047,0.7142857142857143,16.61904761904762,0.20418018001477717,6.766976147427025,6.0760423738291705,0.6521896860809991,18.678126025355056,0.17132916327765918,6.6,5.0,0.5,14.0,0.8,0.9677419354838709,0.8333333333333333,0.8658491267186917,1.0679860335742688,42,0.7777777777777778,0.4283470749901845,0.5517949748519306,0.7777777777777778,0.30104465709728867,3.834057902536168,1,7.0,3,,,,3,0,76.89217135066191,,,,,209.58800000000002,3.4302270242482567,140,3,0.682,12.14,16.0,0,0.2,0,2,0
1629676,Isaiah Roby,SF,2022,2022-03-08,OKC,1,MIL,L,26,,,28,1,5,7,0.714,1,2,0.5,4,5,0.8,0.786,1,1,1.0,0,3,3,2,0,1,0,2,12,11.3,-13,OKC,MIL,1,0,105.584,115.04986058727222,104.004,42.4,27.8,1,0,21.6,0.2861538461538461,0,0.1300896406215394,18.333333333333332,14.8,11.8,7.0,6.6,5.9,2.3333333333333335,2.6,1.6,2.3333333333333335,1.4,1.6,1.0,0.8,0.8,30.333333333333332,28.8,25.1,0.22472180423501995,0.20167440566587952,0.20417693824509273,0.5196666666666667,0.5006,0.5121,1.6666666666666667,1.2,0.9,2.6666666666666665,2.6,2.4,0.5665,0.4443333333333333,0.36450000000000005,0.8093333333333333,0.857,0.6325714285714286,1.6666666666666667,1.4,1.1,38.56666666666666,31.82,27.380000000000003,9.08,4.48,1.12,0.8,0.56,18.8,0.2233322360619695,14.274667855440732,6.770967338576761,1.9380683278937034,27.338483274100874,0.2150829417797755,9.1,4.7,1.2,19.1,1.5536723163841806,1.1864406779661016,1.4583333333333333,1.408570732895057,1.1006228527399373,25,0.8064516129032258,0.6603086333878425,0.6250511594141488,0.46153846153846156,0.48988326141267324,6.833739825307955,1,11.0,3,,,,1,0,22.20408163265306,,,,,209.58800000000002,6.431968398584722,140,2,0.285,12.07,14.0,1,0.4,0,2,0
201949,James Johnson,SF,2022,2022-03-08,BKN,0,CHA,W,11,,,50,0,1,2,0.5,0,0,,1,2,0.5,0.5,2,2,1.0,1,2,3,3,0,0,0,0,4,6.4,5,BKN,CHA,1,0,102.22,109.4424373806016,106.568,49.6,27.2,2,0,12.1,0.2618181818181818,1,0.1229433841447146,8.0,7.2,8.3,2.0,3.2,3.5,1.3333333333333333,1.8,2.6,0.0,0.2,0.3,0.6666666666666666,1.2,0.7,16.666666666666668,20.6,22.6,0.23779793051123235,0.20633198054501206,0.21008822250191303,0.4340000000000001,0.3936,0.4168,1.0,1.0,0.7,2.6666666666666665,3.0,2.9,0.19999999999999998,0.2366,0.1716,0.4585,0.639,0.6785714285714286,1.3333333333333333,1.4,1.3,13.066666666666668,16.54,18.1,6.1875,3.5416666666666665,2.0833333333333335,0.4791666666666667,0.4583333333333333,19.979166666666668,0.1590379255856024,7.312258624983941,3.1619482283695928,2.102936356417331,19.980019889911965,0.21712802052629124,8.9,3.6,2.0,23.7,0.9638554216867469,0.5714285714285714,0.5128205128205128,0.7219152854511971,1.131895580243995,48,0.6944444444444444,0.4731877599524658,0.4689901753513245,0.36363636363636365,0.325279057859703,12.054044964243332,1,6.0,3,0.0,0.0,0.0,3,0,65.16288618627222,,,,,208.788,3.2761812670634094,140,3,0.395,12.29,22.0,0,0.5,0,2,0
